date,lat_zone,lon_zone,msl_min,msl_mean,t2m_min_C,t2m_mean_C,latitude,longitude,impacto_dana
2023-10-20,41.5,-1.25,98804.25,99274.99289473685,12.67470000000003,15.656912105263183,41.5,-1.25,Alto riesgo
2023-10-20,41.5,-1.0,98795.75,99270.07184210526,13.149320000000046,16.243567894736863,41.5,-1.0,Alto riesgo
2023-10-20,41.5,-0.75,98791.5,99292.3495,13.729399999999998,16.835866500000023,41.5,-0.75,Alto riesgo
2023-10-20,41.5,-0.5,98799.0,99287.112,13.868070000000046,17.076490500000023,41.5,-0.5,Alto riesgo
2023-10-20,41.5,-0.25,98812.75,99285.112,13.989160000000028,17.223459500000025,41.5,-0.25,Alto riesgo
2023-10-20,41.5,0.0,98822.25,99314.3388095238,14.504800000000046,17.650211904761928,41.5,0.0,Alto riesgo
2023-10-20,41.5,0.25,98837.75,99313.95785714286,14.723540000000014,18.060366666666688,41.5,0.25,Alto riesgo
2023-10-20,41.5,0.5,98854.5,99313.23166666666,14.53994,17.923463333333356,41.5,0.5,Alto riesgo
2023-10-20,41.5,0.75,98876.25,99317.68404761904,13.973540000000014,17.23066333333335,41.5,0.75,Alto riesgo
2023-10-20,41.5,1.0,98886.75,99321.99357142855,13.04385000000002,16.15076952380954,41.5,1.0,Alto riesgo
2023-10-20,41.5,1.25,98865.75,99330.77522727274,12.698140000000024,15.562324545454567,41.5,1.25,Alto riesgo
2023-10-20,41.5,1.5,98826.25,99294.47977272728,13.112450000000024,15.856447727272744,41.5,1.5,Alto riesgo
2023-10-20,41.5,1.75,98775.75,99279.6354347826,14.829250000000002,17.45771086956524,41.5,1.75,Alto riesgo
2023-10-20,41.5,2.0,98744.0,99283.60375,15.690580000000011,18.06511833333336,41.5,2.0,Alto riesgo
2023-10-20,41.5,2.25,98718.5,99256.90583333334,17.12417000000005,18.97316041666669,41.5,2.25,Alto riesgo
2023-10-20,41.5,2.5,98691.25,99223.04125,18.46523000000002,19.801040000000025,41.5,2.5,Alto riesgo
2023-10-20,41.5,2.75,98686.0,99194.54125,19.51406000000003,20.84596125000002,41.5,2.75,Alto riesgo
2023-10-20,41.5,3.0,98702.06,99184.58291666668,20.105860000000007,21.234145000000023,41.5,3.0,Alto riesgo
2023-10-20,41.5,3.25,98686.56,99186.12458333334,20.07583,21.493097500000022,41.5,3.25,Alto riesgo
2023-10-20,41.5,3.5,98693.56,99192.34333333334,20.02505000000002,21.33204291666669,41.5,3.5,Alto riesgo
2023-10-20,41.5,3.75,98712.06,99203.86416666668,20.12270000000001,21.23382083333335,41.5,3.75,Alto riesgo
2023-10-20,41.5,4.0,98743.06,99219.39541666668,20.017970000000048,21.243260833333355,41.5,4.0,Alto riesgo
2023-10-20,41.5,4.25,98773.31,99233.24958333334,19.930080000000032,21.439386250000023,41.5,4.25,Alto riesgo
2023-10-20,41.5,4.5,98800.81,99250.8225,19.83828,21.55641375000003,41.5,4.5,Alto riesgo
2023-10-20,41.5,4.75,98830.56,99270.02041666668,19.898830000000032,21.66375125000003,41.5,4.75,Alto riesgo
2023-10-20,41.5,5.0,98855.56,99287.81208333334,20.07412000000005,21.723810416666684,41.5,5.0,Alto riesgo
2023-10-20,41.75,-2.0,98943.5,99333.71805555555,8.938379999999995,11.026702777777802,41.75,-2.0,Alto riesgo
2023-10-20,41.75,-1.75,98852.75,99282.1244736842,10.079250000000002,12.626483157894754,41.75,-1.75,Alto riesgo
2023-10-20,41.75,-1.5,98774.5,99215.09815789474,12.493300000000032,15.226403157894762,41.75,-1.5,Alto riesgo
2023-10-20,41.75,-1.25,98768.25,99256.062,13.356600000000014,16.333033000000018,41.75,-1.25,Alto riesgo
2023-10-20,41.75,-1.0,98775.0,99268.3495,13.837060000000008,17.021020500000024,41.75,-1.0,Alto riesgo
2023-10-20,41.75,-0.75,98786.25,99280.887,13.813620000000014,16.934789000000016,41.75,-0.75,Alto riesgo
2023-10-20,41.75,-0.5,98805.25,99286.212,13.63198,16.679613000000025,41.75,-0.5,Alto riesgo
2023-10-20,41.75,-0.25,98823.75,99286.9995,13.621970000000031,16.654614000000024,41.75,-0.25,Alto riesgo
2023-10-20,41.75,0.0,98838.5,99315.13642857142,13.681050000000027,16.863939047619073,41.75,0.0,Alto riesgo
2023-10-20,41.75,0.25,98851.75,99310.61261904762,13.620020000000013,16.90058190476193,41.75,0.25,Alto riesgo
2023-10-20,41.75,0.5,98865.5,99306.62452380951,13.44840000000005,16.85780142857145,41.75,0.5,Alto riesgo
2023-10-20,41.75,0.75,98878.5,99335.1275,13.221830000000011,16.601652727272754,41.75,0.75,Alto riesgo
2023-10-20,41.75,1.0,98885.25,99331.97977272728,12.795800000000042,15.839669090909116,41.75,1.0,Alto riesgo
2023-10-20,41.75,1.25,98866.0,99310.97977272728,12.243070000000046,14.973546818181838,41.75,1.25,Alto riesgo
2023-10-20,41.75,1.5,98829.5,99281.2525,11.915200000000029,14.495831363636388,41.75,1.5,Alto riesgo
2023-10-20,41.75,1.75,98769.75,99241.84340909091,12.522360000000049,15.186791818181842,41.75,1.75,Alto riesgo
2023-10-20,41.75,2.0,98744.0,99285.04125,12.79970000000003,15.185967083333352,41.75,2.0,Alto riesgo
2023-10-20,41.75,2.25,98708.25,99250.45791666668,13.211330000000032,15.49968875000003,41.75,2.25,Alto riesgo
2023-10-20,41.75,2.5,98653.25,99193.11416666668,13.939840000000004,16.36655166666669,41.75,2.5,Alto riesgo
2023-10-20,41.75,2.75,98622.25,99147.96833333334,15.324600000000032,18.227715833333352,41.75,2.75,Alto riesgo
2023-10-20,41.75,3.0,98588.81,99125.48916666668,17.412500000000023,19.80470333333336,41.75,3.0,Alto riesgo
2023-10-20,41.75,3.25,98578.06,99129.99958333334,19.70670000000001,20.762711250000024,41.75,3.25,Alto riesgo
2023-10-20,41.75,3.5,98589.06,99137.98916666668,19.728170000000038,20.94426833333336,41.75,3.5,Alto riesgo
2023-10-20,41.75,3.75,98616.31,99150.64541666668,19.84340000000003,21.00888250000002,41.75,3.75,Alto riesgo
2023-10-20,41.75,4.0,98652.56,99165.93708333334,19.801170000000013,21.01344250000002,41.75,4.0,Alto riesgo
2023-10-20,41.75,4.25,98691.06,99182.36416666668,19.80264,21.073500833333355,41.75,4.25,Alto riesgo
2023-10-20,41.75,4.5,98731.31,99201.91625,19.82266000000004,21.158948750000025,41.75,4.5,Alto riesgo
2023-10-20,41.75,4.75,98766.56,99221.46833333334,19.937900000000013,21.27223291666669,41.75,4.75,Alto riesgo
2023-10-20,41.75,5.0,98796.56,99240.34333333334,20.15762000000001,21.458023333333347,41.75,5.0,Alto riesgo
2023-10-20,42.0,-2.5,98946.25,99327.99583333332,6.807280000000048,8.558931666666695,42.0,-2.5,Alto riesgo
2023-10-20,42.0,-2.25,98850.625,99242.60694444444,8.805319999999995,10.765743333333356,42.0,-2.25,Alto riesgo
2023-10-20,42.0,-2.0,98774.375,99214.24289473685,10.858540000000003,13.192581578947388,42.0,-2.0,Alto riesgo
2023-10-20,42.0,-1.75,98719.375,99161.99289473685,12.764800000000037,15.460879473684235,42.0,-1.75,Alto riesgo
2023-10-20,42.0,-1.5,98740.0,99224.1495,13.51260000000002,16.383619500000016,42.0,-1.5,Alto riesgo
2023-10-20,42.0,-1.25,98756.25,99242.8745,13.214,16.209789500000024,42.0,-1.25,Alto riesgo
2023-10-20,42.0,-1.0,98771.0,99257.5245,12.688620000000014,15.848364500000026,42.0,-1.0,Alto riesgo
2023-10-20,42.0,-0.75,98784.0,99264.412,12.221830000000011,15.408129500000024,42.0,-0.75,Alto riesgo
2023-10-20,42.0,-0.5,98794.25,99262.1245,12.016750000000002,15.036643500000023,42.0,-0.5,Alto riesgo
2023-10-20,42.0,-0.25,98804.25,99292.66023809524,11.964,14.836594761904784,42.0,-0.25,Alto riesgo
2023-10-20,42.0,0.0,98810.75,99284.36261904762,12.004800000000046,14.88747095238098,42.0,0.0,Alto riesgo
2023-10-20,42.0,0.25,98836.25,99294.63642857142,11.78994,14.508190476190505,42.0,0.25,Alto riesgo
2023-10-20,42.0,0.5,98854.5,99328.9456818182,11.380030000000032,14.005594545454564,42.0,0.5,Alto riesgo
2023-10-20,42.0,0.75,98867.75,99326.10477272728,10.78042000000005,13.460141818181846,42.0,0.75,Alto riesgo
2023-10-20,42.0,1.0,98865.56,99313.52522727274,10.462060000000008,13.261898636363652,42.0,1.0,Alto riesgo
2023-10-20,42.0,1.25,98838.56,99296.22977272728,10.284080000000015,13.073510454545476,42.0,1.25,Alto riesgo
2023-10-20,42.0,1.5,98796.81,99275.45704545456,10.110250000000008,13.150215909090935,42.0,1.5,Alto riesgo
2023-10-20,42.0,1.75,98744.81,99250.29795454546,10.330960000000005,13.56472181818184,42.0,1.75,Alto riesgo
2023-10-20,42.0,2.0,98697.56,99286.5725,10.35244,13.311051250000029,42.0,2.0,Alto riesgo
2023-10-20,42.0,2.25,98628.81,99238.05166666668,10.829250000000002,13.617690416666695,42.0,2.25,Alto riesgo
2023-10-20,42.0,2.5,98527.31,99153.49958333334,12.292140000000018,14.887709583333356,42.0,2.5,Alto riesgo
2023-10-20,42.0,2.75,98474.56,99096.15583333334,14.863670000000011,17.460137083333358,42.0,2.75,Alto riesgo
2023-10-20,42.0,3.0,98453.81,99065.56208333334,17.34805,19.47291708333336,42.0,3.0,Alto riesgo
2023-10-20,42.0,3.25,98463.06,99065.73916666668,19.45718000000005,20.59604125000003,42.0,3.25,Alto riesgo
2023-10-20,42.0,3.5,98481.56,99076.04125,19.56020000000001,20.755466250000023,42.0,3.5,Alto riesgo
2023-10-20,42.0,3.75,98515.56,99090.20791666668,19.60513000000003,20.79933041666669,42.0,3.75,Alto riesgo
2023-10-20,42.0,4.0,98559.31,99107.03083333334,19.626860000000026,20.78183583333335,42.0,4.0,Alto riesgo
2023-10-20,42.0,4.25,98611.56,99127.29125,19.57217000000003,20.82643000000002,42.0,4.25,Alto riesgo
2023-10-20,42.0,4.5,98663.06,99150.06208333334,19.64688000000001,20.974705000000014,42.0,4.5,Alto riesgo
2023-10-20,42.0,4.75,98709.31,99172.68708333334,19.752340000000004,21.144464166666683,42.0,4.75,Alto riesgo
2023-10-20,42.0,5.0,98748.56,99194.11416666668,19.8578,21.28053125000002,42.0,5.0,Alto riesgo
2023-10-20,42.25,-6.75,98985.25,99386.33954545454,7.0326200000000085,7.572568181818197,42.25,-6.75,Alto riesgo
2023-10-20,42.25,-6.5,98937.0,99304.24863636364,7.542380000000037,7.916316363636389,42.25,-6.5,Alto riesgo
2023-10-20,42.25,-6.25,98904.0,99349.70576923076,8.31167000000005,8.782392307692326,42.25,-6.25,Alto riesgo
2023-10-20,42.25,-6.0,98891.5,99349.69535714285,9.849019999999996,10.478190000000016,42.25,-6.0,Alto riesgo
2023-10-20,42.25,-5.75,98902.0,99380.56566666666,10.524560000000008,11.273484666666691,42.25,-5.75,Alto riesgo
2023-10-20,42.25,-5.5,98918.25,99412.4640625,10.712060000000008,11.538001875000024,42.25,-5.5,Alto riesgo
2023-10-20,42.25,-5.25,98924.5,99390.0734375,10.220120000000009,11.238320625000023,42.25,-5.25,Alto riesgo
2023-10-20,42.25,-5.0,98926.25,99403.63147058824,10.05800000000005,11.268873529411792,42.25,-5.0,Alto riesgo
2023-10-20,42.25,-4.75,98928.5,99381.67558823527,10.04630000000003,11.406511764705904,42.25,-4.75,Alto riesgo
2023-10-20,42.25,-4.5,98930.0,99360.41088235294,10.06313,11.574593529411784,42.25,-4.5,Alto riesgo
2023-10-20,42.25,-4.25,98936.625,99353.83735294116,10.00063,11.562416470588262,42.25,-4.25,Alto riesgo
2023-10-20,42.25,-4.0,98946.125,99350.0138235294,9.807280000000048,11.365265882352972,42.25,-4.0,Alto riesgo
2023-10-20,42.25,-3.75,98972.625,99359.04323529411,9.17446000000001,10.658580000000011,42.25,-3.75,Alto riesgo
2023-10-20,42.25,-3.5,98968.625,99346.61676470588,8.551420000000007,10.023813529411784,42.25,-3.5,Alto riesgo
2023-10-20,42.25,-3.25,98947.125,99356.87083333332,8.04946000000001,9.516394444444463,42.25,-3.25,Alto riesgo
2023-10-20,42.25,-3.0,98868.875,99286.45416666666,8.42715000000004,9.92459777777781,42.25,-3.0,Alto riesgo
2023-10-20,42.25,-2.75,98801.125,99218.63472222222,9.082670000000007,10.728851666666689,42.25,-2.75,Alto riesgo
2023-10-20,42.25,-2.5,98736.875,99194.1244736842,10.092430000000036,11.995623684210551,42.25,-2.5,Alto riesgo
2023-10-20,42.25,-2.25,98691.125,99145.96657894737,11.47720000000004,13.805862631578965,42.25,-2.25,Alto riesgo
2023-10-20,42.25,-2.0,98687.875,99141.26921052633,11.506740000000036,15.013922631578978,42.25,-2.0,Alto riesgo
2023-10-20,42.25,-1.75,98695.125,99144.41394736842,11.916899999999998,15.907115263157918,42.25,-1.75,Alto riesgo
2023-10-20,42.25,-1.5,98733.0,99177.78236842105,12.491100000000015,15.793113684210551,42.25,-1.5,Alto riesgo
2023-10-20,42.25,-1.25,98758.25,99206.03236842105,11.803600000000015,14.760118947368444,42.25,-1.25,Alto riesgo
2023-10-20,42.25,-1.0,98780.25,99233.21657894737,11.197900000000004,13.91718894736844,42.25,-1.0,Alto riesgo
2023-10-20,42.25,-0.75,98800.5,99259.03236842105,10.727700000000029,13.283041578947389,42.25,-0.75,Alto riesgo
2023-10-20,42.25,-0.5,98827.25,99280.28236842105,9.770399999999997,12.108081578947392,42.25,-0.5,Alto riesgo
2023-10-20,42.25,-0.25,98844.25,99318.312,9.38590000000005,11.604225000000024,42.25,-0.25,Alto riesgo
2023-10-20,42.25,0.0,98856.0,99343.43404761904,9.204250000000002,11.519910000000024,42.25,0.0,Alto riesgo
2023-10-20,42.25,0.25,98869.25,99341.69595238096,8.809720000000027,11.201458095238118,42.25,0.25,Alto riesgo
2023-10-20,42.25,0.5,98879.5,99335.76738095238,8.208150000000046,10.65151333333336,42.25,0.5,Alto riesgo
2023-10-20,42.25,0.75,98886.25,99324.32690476193,7.399560000000008,9.778001904761926,42.25,0.75,Alto riesgo
2023-10-20,42.25,1.0,98854.56,99327.45704545456,7.061670000000049,9.705346363636387,42.25,1.0,Alto riesgo
2023-10-20,42.25,1.25,98802.81,99298.21840909091,6.7645500000000425,9.60635954545457,42.25,1.25,Alto riesgo
2023-10-20,42.25,1.5,98730.56,99265.4115909091,5.883700000000033,9.454283181818203,42.25,1.5,Alto riesgo
2023-10-20,42.25,1.75,98659.06,99229.24113636363,5.532129999999995,9.415840454545474,42.25,1.75,Alto riesgo
2023-10-20,42.25,2.0,98582.56,99183.47977272728,5.948140000000024,9.770598636363657,42.25,2.0,Alto riesgo
2023-10-20,42.25,2.25,98487.06,99154.47239130436,7.473540000000014,10.931891739130457,42.25,2.25,Alto riesgo
2023-10-20,42.25,2.5,98370.81,99095.53083333334,11.147600000000011,14.247166666666688,42.25,2.5,Alto riesgo
2023-10-20,42.25,2.75,98319.31,99036.79125,14.533600000000035,17.435560416666696,42.25,2.75,Alto riesgo
2023-10-20,42.25,3.0,98318.31,99010.70791666668,17.193750000000023,20.150241666666687,42.25,3.0,Alto riesgo
2023-10-20,42.25,3.25,98348.31,99013.67666666668,19.016020000000022,20.417411666666688,42.25,3.25,Alto riesgo
2023-10-20,42.25,3.5,98379.31,99024.84333333334,19.517480000000035,20.606866250000028,42.25,3.5,Alto riesgo
2023-10-20,42.25,3.75,98418.06,99040.9475,19.517970000000048,20.73105208333336,42.25,3.75,Alto riesgo
2023-10-20,42.25,4.0,98473.31,99057.18708333334,19.45938000000001,20.724379166666694,42.25,4.0,Alto riesgo
2023-10-20,42.25,4.25,98524.875,99077.71833333334,19.305080000000032,20.72315791666669,42.25,4.25,Alto riesgo
2023-10-20,42.25,4.5,98578.375,99100.40583333334,19.176170000000013,20.77101041666669,42.25,4.5,Alto riesgo
2023-10-20,42.25,4.75,98637.875,99122.65583333334,19.34414000000004,21.007663750000024,42.25,4.75,Alto riesgo
2023-10-20,42.25,5.0,98692.125,99146.59333333334,19.457420000000013,21.113702500000027,42.25,5.0,Alto riesgo
2023-10-20,42.5,-7.75,98992.25,99404.93611111112,10.291160000000048,11.293657777777804,42.5,-7.75,Alto riesgo
2023-10-20,42.5,-7.5,98984.75,99445.2675,9.616600000000004,10.47907800000002,42.5,-7.5,Alto riesgo
2023-10-20,42.5,-7.25,98956.0,99397.5925,8.985740000000021,9.93786400000002,42.5,-7.25,Alto riesgo
2023-10-20,42.5,-7.0,98913.75,99329.5425,8.401760000000024,9.278492000000028,42.5,-7.0,Alto riesgo
2023-10-20,42.5,-6.75,98879.0,99324.04409090908,8.360740000000021,9.01486181818184,42.5,-6.75,Alto riesgo
2023-10-20,42.5,-6.5,98862.0,99257.33954545454,7.991600000000005,8.536346363636385,42.5,-6.5,Alto riesgo
2023-10-20,42.5,-6.25,98834.56,99250.93624999998,8.324370000000044,8.790757500000021,42.5,-6.25,Alto riesgo
2023-10-20,42.5,-6.0,98814.56,99292.73107142856,9.188620000000014,9.74228071428574,42.5,-6.0,Alto riesgo
2023-10-20,42.5,-5.75,98828.25,99311.899,9.78457000000003,10.439504666666693,42.5,-5.75,Alto riesgo
2023-10-20,42.5,-5.5,98845.625,99344.7296875,9.966200000000017,10.85111312500002,42.5,-5.5,Alto riesgo
2023-10-20,42.5,-5.25,98856.625,99330.3390625,9.657620000000009,10.665444375000032,42.5,-5.25,Alto riesgo
2023-10-20,42.5,-5.0,98852.875,99343.52852941176,9.38223000000005,10.541624117647078,42.5,-5.0,Alto riesgo
2023-10-20,42.5,-4.75,98843.625,99317.36676470588,9.274800000000027,10.597111176470603,42.5,-4.75,Alto riesgo
2023-10-20,42.5,-4.5,98834.125,99285.36676470588,9.37563,10.904557058823547,42.5,-4.5,Alto riesgo
2023-10-20,42.5,-4.25,98829.375,99304.70416666666,9.45962000000003,11.088988333333353,42.5,-4.25,Alto riesgo
2023-10-20,42.5,-4.0,98839.625,99300.4402777778,9.28970000000004,10.941416666666694,42.5,-4.0,Alto riesgo
2023-10-20,42.5,-3.75,98828.125,99278.12083333332,9.279930000000036,11.015963888888914,42.5,-3.75,Alto riesgo
2023-10-20,42.5,-3.5,98794.125,99237.1763888889,9.996730000000014,11.762272777777794,42.5,-3.5,Alto riesgo
2023-10-20,42.5,-3.25,98751.875,99236.2297368421,10.11587000000003,11.858392105263183,42.5,-3.25,Alto riesgo
2023-10-20,42.5,-3.0,98722.125,99201.99289473685,11.010400000000004,12.83957842105266,42.5,-3.0,Alto riesgo
2023-10-20,42.5,-2.75,98717.625,99184.34815789474,11.50063,13.385015789473703,42.5,-2.75,Alto riesgo
2023-10-20,42.5,-2.5,98674.625,99134.2297368421,12.50063,14.631313684210545,42.5,-2.5,Alto riesgo
2023-10-20,42.5,-2.25,98668.625,99120.55868421053,12.401030000000048,14.769575263157911,42.5,-2.25,Alto riesgo
2023-10-20,42.5,-2.0,98673.375,99129.835,11.85880000000003,14.69741315789476,42.5,-2.0,Alto riesgo
2023-10-20,42.5,-1.75,98698.125,99150.25605263158,11.71768000000003,14.978867894736863,42.5,-1.75,Alto riesgo
2023-10-20,42.5,-1.5,98731.875,99183.20342105265,11.621970000000031,14.236988947368443,42.5,-1.5,Alto riesgo
2023-10-20,42.5,-1.25,98756.25,99211.71657894737,10.446200000000031,12.96622052631582,42.5,-1.25,Alto riesgo
2023-10-20,42.5,-1.0,98779.25,99240.6902631579,9.705960000000005,11.929114736842124,42.5,-1.0,Alto riesgo
2023-10-20,42.5,-0.75,98794.25,99267.20342105265,8.59292000000005,10.50446368421055,42.5,-0.75,Alto riesgo
2023-10-20,42.5,-0.5,98826.25,99288.36131578949,6.944479999999999,8.597083157894758,42.5,-0.5,Alto riesgo
2023-10-20,42.5,-0.25,98846.25,99296.3744736842,6.196439999999996,7.817476315789496,42.5,-0.25,Alto riesgo
2023-10-20,42.5,0.0,98843.75,99317.5495,5.186670000000049,7.098753000000028,42.5,0.0,Alto riesgo
2023-10-20,42.5,0.25,98821.0,99306.562,4.604640000000018,6.724439000000023,42.5,0.25,Alto riesgo
2023-10-20,42.5,0.5,98824.25,99331.39833333332,3.997220000000027,6.154026190476215,42.5,0.5,Alto riesgo
2023-10-20,42.5,0.75,98810.25,99286.3245,3.6046400000000176,5.863597500000017,42.5,0.75,Alto riesgo
2023-10-20,42.5,1.0,98771.31,99285.62452380951,4.110500000000002,6.537952857142876,42.5,1.0,Alto riesgo
2023-10-20,42.5,1.25,98715.31,99256.43404761904,3.6395500000000425,6.443179523809549,42.5,1.25,Alto riesgo
2023-10-20,42.5,1.5,98671.56,99241.51738095238,3.090720000000033,6.325062857142879,42.5,1.5,Alto riesgo
2023-10-20,42.5,1.75,98630.31,99198.13642857142,3.047750000000008,6.47117523809526,42.5,1.75,Alto riesgo
2023-10-20,42.5,2.0,98536.81,99135.24357142855,4.1083000000000425,7.459548095238125,42.5,2.0,Alto riesgo
2023-10-20,42.5,2.25,98405.56,99072.35477272728,7.479399999999998,10.32351181818185,42.5,2.25,Alto riesgo
2023-10-20,42.5,2.5,98299.31,99082.4475,11.35244,13.961521250000024,42.5,2.5,Alto riesgo
2023-10-20,42.5,2.75,98248.31,99025.89541666668,14.447660000000042,17.17180916666669,42.5,2.75,Alto riesgo
2023-10-20,42.5,3.0,98228.31,98993.78083333334,17.055570000000046,19.63152500000002,42.5,3.0,Alto riesgo
2023-10-20,42.5,3.25,98249.31,98990.6975,18.430080000000032,20.10531958333336,42.5,3.25,Alto riesgo
2023-10-20,42.5,3.5,98285.06,99000.3225,19.064840000000004,20.29029833333335,42.5,3.5,Alto riesgo
2023-10-20,42.5,3.75,98329.31,99010.08291666668,19.117580000000032,20.39991541666669,42.5,3.75,Alto riesgo
2023-10-20,42.5,4.0,98390.31,99026.01,19.07656000000003,20.41358708333336,42.5,4.0,Alto riesgo
2023-10-20,42.5,4.25,98443.875,99045.33291666668,18.95156000000003,20.43995416666669,42.5,4.25,Alto riesgo
2023-10-20,42.5,4.5,98499.875,99063.61416666668,18.926170000000013,20.571466666666687,42.5,4.5,Alto riesgo
2023-10-20,42.5,4.75,98560.625,99082.56208333334,19.017970000000048,20.75538375000002,42.5,4.75,Alto riesgo
2023-10-20,42.5,5.0,98620.125,99106.98916666668,19.086330000000032,20.810558750000023,42.5,5.0,Alto riesgo
2023-10-20,42.75,-8.25,98986.5,99416.68611111112,11.261870000000044,11.891962222222256,42.75,-8.25,Alto riesgo
2023-10-20,42.75,-8.0,98919.0,99420.6425,10.55093000000005,11.369116000000025,42.75,-8.0,Alto riesgo
2023-10-20,42.75,-7.75,98880.5,99380.5675,10.617330000000038,11.53259100000003,42.75,-7.75,Alto riesgo
2023-10-20,42.75,-7.5,98866.25,99357.0925,10.63882000000001,11.446655000000016,42.75,-7.5,Alto riesgo
2023-10-20,42.75,-7.25,98860.0,99333.4925,9.22598000000005,10.177319000000027,42.75,-7.25,Alto riesgo
2023-10-20,42.75,-7.0,98823.75,99332.08954545454,8.526760000000024,9.37690000000002,42.75,-7.0,Alto riesgo
2023-10-20,42.75,-6.75,98791.5,99262.36227272726,8.059960000000046,8.738934545454567,42.75,-6.75,Alto riesgo
2023-10-20,42.75,-6.5,98790.75,99261.49874999998,7.425440000000037,8.051500000000024,42.75,-6.5,Alto riesgo
2023-10-20,42.75,-6.25,98754.81,99249.18653846154,7.179830000000038,7.681578461538488,42.75,-6.25,Alto riesgo
2023-10-20,42.75,-6.0,98720.06,99226.76678571428,7.335350000000005,7.917085000000022,42.75,-6.0,Alto riesgo
2023-10-20,42.75,-5.75,98703.875,99272.4015625,8.06704000000002,8.973060625000027,42.75,-5.75,Alto riesgo
2023-10-20,42.75,-5.5,98733.875,99265.6046875,8.220120000000009,9.334510625000028,42.75,-5.5,Alto riesgo
2023-10-20,42.75,-5.25,98757.625,99305.69029411764,7.796300000000031,9.17041352941178,42.75,-5.25,Alto riesgo
2023-10-20,42.75,-5.0,98747.375,99265.13147058824,6.98965000000004,8.58735000000003,42.75,-5.0,Alto riesgo
2023-10-20,42.75,-4.75,98723.625,99261.9263888889,7.292380000000037,8.933604444444464,42.75,-4.75,Alto riesgo
2023-10-20,42.75,-4.5,98696.875,99210.27361111112,7.901030000000048,9.717352222222246,42.75,-4.5,Alto riesgo
2023-10-20,42.75,-4.25,98708.875,99202.98194444444,8.936180000000036,10.67101833333336,42.75,-4.25,Alto riesgo
2023-10-20,42.75,-4.0,98706.125,99187.0652777778,9.194000000000017,10.95519833333335,42.75,-4.0,Alto riesgo
2023-10-20,42.75,-3.75,98696.875,99209.63763157895,9.45962000000003,11.214786842105283,42.75,-3.75,Alto riesgo
2023-10-20,42.75,-3.5,98669.125,99181.4402631579,10.342430000000036,12.10510263157897,42.75,-3.5,Alto riesgo
2023-10-20,42.75,-3.25,98644.875,99152.32184210526,11.139300000000048,12.827344736842134,42.75,-3.25,Alto riesgo
2023-10-20,42.75,-3.0,98628.625,99131.26921052633,11.95962000000003,13.599138421052654,42.75,-3.0,Alto riesgo
2023-10-20,42.75,-2.75,98643.375,99138.70342105265,11.73696000000001,13.36640947368423,42.75,-2.75,Alto riesgo
2023-10-20,42.75,-2.5,98647.625,99132.13763157895,11.534330000000011,13.395705789473704,42.75,-2.5,Alto riesgo
2023-10-20,42.75,-2.25,98652.125,99127.51921052633,11.24917000000005,13.200703157894765,42.75,-2.25,Alto riesgo
2023-10-20,42.75,-2.0,98656.125,99126.335,11.424950000000024,13.355306315789491,42.75,-2.0,Alto riesgo
2023-10-20,42.75,-1.75,98674.625,99142.11131578949,11.204250000000002,13.195666315789486,42.75,-1.75,Alto riesgo
2023-10-20,42.75,-1.5,98705.625,99169.07184210526,10.702050000000042,12.687335789473712,42.75,-1.5,Alto riesgo
2023-10-20,42.75,-1.25,98735.75,99157.95416666666,9.710100000000011,11.375227777777791,42.75,-1.25,Alto riesgo
2023-10-20,42.75,-1.0,98762.0,99195.2875,8.303860000000043,9.709537222222249,42.75,-1.0,Alto riesgo
2023-10-20,42.75,-0.75,98784.25,99231.87083333332,6.719870000000014,8.004677222222243,42.75,-0.75,Alto riesgo
2023-10-20,42.75,-0.5,98802.5,99229.8013888889,4.969870000000014,6.440008333333351,42.75,-0.5,Alto riesgo
2023-10-20,42.75,-0.25,98778.5,99201.48194444444,4.135900000000049,5.672536111111135,42.75,-0.25,Alto riesgo
2023-10-20,42.75,0.0,98741.5,99201.3744736842,3.573400000000049,5.436412105263179,42.75,0.0,Alto riesgo
2023-10-20,42.75,0.25,98693.25,99197.362,3.8351000000000113,5.800611500000022,42.75,0.25,Alto riesgo
2023-10-20,42.75,0.5,98646.25,99145.8995,4.296040000000005,6.356078500000018,42.75,0.5,Alto riesgo
2023-10-20,42.75,0.75,98591.0,99090.612,5.661280000000033,7.648949000000019,42.75,0.75,Alto riesgo
2023-10-20,42.75,1.0,98557.31,99064.937,6.315580000000011,8.478540500000019,42.75,1.0,Alto riesgo
2023-10-20,42.75,1.25,98518.06,99051.3745,6.385640000000024,8.894752500000024,42.75,1.25,Alto riesgo
2023-10-20,42.75,1.5,98508.31,99046.587,6.000879999999995,8.953638500000025,42.75,1.5,Alto riesgo
2023-10-20,42.75,1.75,98484.81,99061.49357142855,5.985250000000008,9.234009523809544,42.75,1.75,Alto riesgo
2023-10-20,42.75,2.0,98412.06,98995.5888095238,7.758700000000033,11.055719047619071,42.75,2.0,Alto riesgo
2023-10-20,42.75,2.25,98365.56,99019.0365909091,9.53018000000003,12.834074545454564,42.75,2.25,Alto riesgo
2023-10-20,42.75,2.5,98279.31,98967.77522727274,12.377830000000015,15.783382272727296,42.75,2.5,Alto riesgo
2023-10-20,42.75,2.75,98235.56,99022.65583333334,14.522360000000049,17.98797083333336,42.75,2.75,Alto riesgo
